Month Year,LGA Region,Approved Sites,Operational Sites,Approved EGMs,Operational EGMs,Metered Win,Machine %,Win/machine,,,,,
May-05,CARPENTARIA,2,2,36,36,,100,0,,,,,
Jun-05,CARPENTARIA,2,2,36,36,,100,0,,,,,
Jul-05,CARPENTARIA,2,2,36,36,,100,0,,,,,
Aug-05,CARPENTARIA,2,2,44,36,,81.81818182,0,,,,,
Sep-05,CARPENTARIA,2,2,44,36,,81.81818182,0,,,,,
Oct-05,CARPENTARIA,2,2,44,36,,81.81818182,0,,,,,
Nov-05,CARPENTARIA,2,2,44,36,,81.81818182,0,,,,,
Dec-05,CARPENTARIA,2,2,44,36,,81.81818182,0,,,,,
Jan-06,CARPENTARIA,2,2,44,36,,81.81818182,0,,,,,
Feb-06,CARPENTARIA,2,2,44,36,,81.81818182,0,,,,,
Mar-06,CARPENTARIA,2,2,36,36,,100,0,,,,,
Apr-06,CARPENTARIA,2,2,36,36,,100,0,,,,,
May-06,CARPENTARIA,2,2,36,36,,100,0,,,,,
Jun-06,CARPENTARIA,2,2,36,36,,100,0,,,,,
Jul-06,CARPENTARIA,3,2,56,36,,64.28571429,0,,,,,
Aug-06,CARPENTARIA,3,2,56,36,,64.28571429,0,,,,,
Sep-06,CARPENTARIA,3,2,56,36,,64.28571429,0,,,,,
Oct-06,CARPENTARIA,3,2,56,36,,64.28571429,0,,,,,
Nov-06,CARPENTARIA,3,2,56,36,,64.28571429,0,,,,,
Dec-06,CARPENTARIA,3,2,56,36,,64.28571429,0,,,,,
Jan-07,CARPENTARIA,3,2,56,36,,64.28571429,0,,,,,
Feb-07,CARPENTARIA,3,2,56,36,,64.28571429,0,,,,,
Mar-07,CARPENTARIA,3,2,56,36,,64.28571429,0,,,,,
Apr-07,CARPENTARIA,3,2,56,36,,64.28571429,0,,,,,
May-07,CARPENTARIA,3,2,56,36,,64.28571429,0,,,,,
Jun-07,CARPENTARIA,3,2,56,36,,64.28571429,0,,,,,
Jul-07,CARPENTARIA,3,2,56,36,,64.28571429,0,,,,,
Aug-07,CARPENTARIA,3,2,56,36,,64.28571429,0,,,,,
Sep-07,CARPENTARIA,3,2,56,36,,64.28571429,0,,,,,
Oct-07,CARPENTARIA,3,3,56,46,,82.14285714,0,,,,,
Nov-07,CARPENTARIA,3,3,56,46,,82.14285714,0,,,,,
Dec-07,CARPENTARIA,3,3,56,46,,82.14285714,0,,,,,
Jan-08,CARPENTARIA,3,3,56,46,,82.14285714,0,,,,,
Feb-08,CARPENTARIA,3,3,56,46,,82.14285714,0,,,,,
Mar-08,CARPENTARIA,3,3,56,46,,82.14285714,0,,,,,
Apr-08,CARPENTARIA,3,3,56,46,,82.14285714,0,,,,,
May-08,CARPENTARIA,3,3,56,48,,85.71428571,0,,,,,
Jun-08,CARPENTARIA,3,3,48,48,,100,0,,,,,
Jul-08,CARPENTARIA,3,3,48,48,,100,0,,,,,
Aug-08,CARPENTARIA,3,3,48,48,,100,0,,,,,
Sep-08,CARPENTARIA,3,3,48,48,,100,0,,,,,
Oct-08,CARPENTARIA,3,3,48,48,,100,0,,,,,
Nov-08,CARPENTARIA,3,3,48,48,,100,0,,,,,
Dec-08,CARPENTARIA,3,3,48,47,,97.91666667,0,,,,,
Jan-09,CARPENTARIA,3,3,48,48,,100,0,,,,,
Feb-09,CARPENTARIA,3,3,48,48,,100,0,,,,,
Mar-09,CARPENTARIA,3,3,48,48,,100,0,,,,,
Apr-09,CARPENTARIA,3,3,48,48,,100,0,,,,,
May-09,CARPENTARIA,3,3,48,48,,100,0,,,,,
Jun-09,CARPENTARIA,3,3,48,48,,100,0,,,,,
Jul-09,CARPENTARIA,3,3,48,48,,100,0,,,,,
Aug-09,CARPENTARIA,3,3,48,48,,100,0,,,,,
Sep-09,CARPENTARIA,3,3,48,48,,100,0,,,,,
Oct-09,CARPENTARIA,3,3,48,48,,100,0,,,,,
Nov-09,CARPENTARIA,3,3,48,48,,100,0,,,,,
Dec-09,CARPENTARIA,3,3,48,48,,100,0,,,,,
Jan-10,CARPENTARIA,3,3,48,48,,100,0,,,,,
Feb-10,CARPENTARIA,3,3,48,48,,100,0,,,,,
Mar-10,CARPENTARIA,3,3,48,48,,100,0,,,,,
Apr-10,CARPENTARIA,3,3,48,48,,100,0,,,,,
May-10,CARPENTARIA,3,3,48,48,,100,0,,,,,
Jun-10,CARPENTARIA,3,3,48,48,,100,0,,,,,
Jul-10,CARPENTARIA,3,3,48,48,,100,0,,,,,
Aug-10,CARPENTARIA,3,3,48,48,,100,0,,,,,
Sep-10,CARPENTARIA,3,3,48,48,,100,0,,,,,
Oct-10,CARPENTARIA,3,3,48,48,,100,0,,,,,
Nov-10,CARPENTARIA,3,3,48,48,,100,0,,,,,
Dec-10,CARPENTARIA,3,3,48,48,,100,0,,,,,
Jan-11,CARPENTARIA,3,3,48,48,,100,0,,,,,
Feb-11,CARPENTARIA,3,3,48,48,,100,0,,,,,
Mar-11,CARPENTARIA,3,3,48,48,,100,0,,,,,
Apr-11,CARPENTARIA,3,3,48,48,,100,0,,,,,
May-11,CARPENTARIA,3,3,48,48,,100,0,,,,,
Jun-11,CARPENTARIA,3,3,48,48,,100,0,,,,,
Jul-11,CARPENTARIA,3,3,48,48,,100,0,,,,,
Aug-11,CARPENTARIA,3,3,48,48,,100,0,,,,,
Sep-11,CARPENTARIA,3,3,48,48,,100,0,,,,,
Oct-11,CARPENTARIA,3,3,48,48,,100,0,,,,,
Nov-11,CARPENTARIA,3,3,48,48,,100,0,,,,,
Dec-11,CARPENTARIA,3,3,48,48,,100,0,,,,,
Jan-12,CARPENTARIA,3,3,48,48,,100,0,,,,,
Feb-12,CARPENTARIA,3,3,48,48,,100,0,,,,,
Mar-12,CARPENTARIA,3,3,48,48,,100,0,,,,,
Apr-12,CARPENTARIA,3,3,48,48,,100,0,,,,,
May-12,CARPENTARIA,3,3,48,48,,100,0,,,,,
Jun-12,CARPENTARIA,3,3,48,48,,100,0,,,,,
Jul-12,CARPENTARIA,3,3,48,48,,100,0,,,,,
Aug-12,CARPENTARIA,3,3,48,48,,100,0,,,,,
Sep-12,CARPENTARIA,3,3,48,48,,100,0,,,,,
Oct-12,CARPENTARIA,3,3,48,48,,100,0,,,,,
Nov-12,CARPENTARIA,3,3,48,48,,100,0,,,,,
Dec-12,CARPENTARIA,3,3,48,48,,100,0,,,,,
Jan-13,CARPENTARIA,3,3,48,48,,100,0,,,,,
Feb-13,CARPENTARIA,3,3,48,48,,100,0,,,,,
Mar-13,CARPENTARIA,3,3,48,48,,100,0,,,,,
Apr-13,CARPENTARIA,3,3,48,48,,100,0,,,,,
May-13,CARPENTARIA,3,3,48,48,,100,0,,,,,
Jun-13,CARPENTARIA,3,3,48,48,,100,0,,,,,
Jul-13,CARPENTARIA,3,3,48,48,,100,0,,,,,
Aug-13,CARPENTARIA,3,3,48,48,,100,0,,,,,
Sep-13,CARPENTARIA,3,3,48,48,,100,0,,,,,
Oct-13,CARPENTARIA,3,3,48,48,,100,0,,,,,
Nov-13,CARPENTARIA,3,3,48,48,,100,0,,,,,
Dec-13,CARPENTARIA,3,3,48,48,,100,0,,,,,
Jan-14,CARPENTARIA,3,3,48,48,,100,0,,,,,
Feb-14,CARPENTARIA,3,3,48,48,,100,0,,,,,
Mar-14,CARPENTARIA,3,3,48,48,,100,0,,,,,
Apr-14,CARPENTARIA,3,3,48,48,,100,0,,,,,
May-14,CARPENTARIA,3,3,48,48,,100,0,,,,,
Jun-14,CARPENTARIA,3,3,48,48,,100,0,,,,,
Jul-14,CARPENTARIA,3,3,48,48,,100,0,,,,,
Aug-14,CARPENTARIA,3,3,48,48,,100,0,,,,,
Sep-14,CARPENTARIA,3,3,48,48,,100,0,,,,,
Oct-14,CARPENTARIA,3,3,48,48,,100,0,,,,,
Nov-14,CARPENTARIA,3,3,48,48,,100,0,,,,,
Dec-14,CARPENTARIA,3,3,48,48,,100,0,,,,,
Jan-15,CARPENTARIA,3,3,48,48,,100,0,,,,,
Feb-15,CARPENTARIA,3,3,48,48,,100,0,,,,,
Mar-15,CARPENTARIA,3,3,48,48,,100,0,,,,,
Apr-15,CARPENTARIA,3,3,48,48,,100,0,,,,,
May-15,CARPENTARIA,3,3,48,48,,100,0,,,,,
Jun-15,CARPENTARIA,3,3,48,48,,100,0,,,,,
Jul-15,CARPENTARIA,3,3,48,48,,100,0,,,,,
Aug-15,CARPENTARIA,3,3,48,48,,100,0,,,,,
Sep-15,CARPENTARIA,3,3,48,48,,100,0,,,,,
Oct-15,CARPENTARIA,3,3,48,48,,100,0,,,,,
Nov-15,CARPENTARIA,3,3,48,48,,100,0,,,,,
Dec-15,CARPENTARIA,3,3,48,48,,100,0,,,,,
Jan-16,CARPENTARIA,3,3,48,48,,100,0,,,,,
Feb-16,CARPENTARIA,3,3,48,48,,100,0,,,,,
Mar-16,CARPENTARIA,3,3,48,48,,100,0,,,,,
Apr-16,CARPENTARIA,3,3,48,48,,100,0,,,,,
May-16,CARPENTARIA,3,3,48,48,,100,0,,,,,
Jun-16,CARPENTARIA,3,3,48,48,,100,0,,,,,
Jul-16,CARPENTARIA,3,3,48,48,,100,0,,,,,
Aug-16,CARPENTARIA,3,3,48,48,,100,0,,,,,
Sep-16,CARPENTARIA,3,3,48,48,,100,0,,,,,
Oct-16,CARPENTARIA,3,3,48,48,,100,0,,,,,
Nov-16,CARPENTARIA,3,3,48,48,,100,0,,,,,
Dec-16,CARPENTARIA,3,3,48,48,,100,0,,,,,
Jan-17,CARPENTARIA,3,3,48,48,,100,0,,,,,
Feb-17,CARPENTARIA,3,3,48,48,,100,0,,,,,
Mar-17,CARPENTARIA,3,3,48,48,,100,0,,,,,
Apr-17,CARPENTARIA,3,3,48,48,,100,0,,,,,
May-17,CARPENTARIA,3,3,48,48,,100,0,,,,,
Jun-17,CARPENTARIA,3,3,48,48,,100,0,,,,,
Jul-17,CARPENTARIA,3,3,48,48,,100,0,,,,,
Aug-17,CARPENTARIA,3,3,48,48,,100,0,,,,,
Sep-17,CARPENTARIA,3,3,48,48,,100,0,,,,,
Oct-17,CARPENTARIA,3,3,48,48,,100,0,,,,,
Nov-17,CARPENTARIA,3,3,48,48,,100,0,,,,,
Dec-17,CARPENTARIA,3,3,48,48,,100,0,,,,,
Jan-18,CARPENTARIA,3,3,48,48,,100,0,,,,,
Feb-18,CARPENTARIA,3,3,48,48,,100,0,,,,,
Mar-18,CARPENTARIA,3,3,48,48,,100,0,,,,,
Apr-18,CARPENTARIA,3,3,48,48,,100,0,,,,,
May-18,CARPENTARIA,3,3,48,48,,100,0,,,,,
Jun-18,CARPENTARIA,3,3,48,48,,100,0,,,,,
Jul-18,CARPENTARIA,3,3,48,48,,100,0,,,,,
Aug-18,CARPENTARIA,3,3,48,48,,100,0,,,,,
Sep-18,CARPENTARIA,3,3,48,48,,100,0,,,,,
Oct-18,CARPENTARIA,3,3,48,48,,100,0,,,,,
Feb-08,CLONCURRY,6,5,73,66,,90.4109589,0,,,,,
Mar-08,CLONCURRY,6,5,69,69,,100,0,,,,,
Apr-08,CLONCURRY,5,5,69,69,,100,0,,,,,
May-08,CLONCURRY,5,5,69,69,,100,0,,,,,
Jun-08,CLONCURRY,5,5,69,69,,100,0,,,,,
Jul-08,CLONCURRY,5,5,69,69,,100,0,,,,,
Aug-08,CLONCURRY,5,5,69,69,,100,0,,,,,
Sep-08,CLONCURRY,5,5,69,69,,100,0,,,,,
Oct-08,CLONCURRY,5,5,69,69,,100,0,,,,,
Nov-08,CLONCURRY,5,5,69,69,,100,0,,,,,
Dec-08,CLONCURRY,5,5,69,68,,98.55072464,0,,,,,
Jan-09,CLONCURRY,5,5,69,69,,100,0,,,,,
Feb-09,CLONCURRY,5,5,69,69,,100,0,,,,,
Mar-09,CLONCURRY,5,5,69,69,,100,0,,,,,
Apr-09,CLONCURRY,5,5,69,69,,100,0,,,,,
May-09,CLONCURRY,5,5,69,69,,100,0,,,,,
Jun-09,CLONCURRY,5,5,69,69,,100,0,,,,,
Jul-09,CLONCURRY,5,5,69,69,,100,0,,,,,
Aug-09,CLONCURRY,5,5,69,69,,100,0,,,,,
Sep-09,CLONCURRY,5,5,69,69,,100,0,,,,,
Oct-09,CLONCURRY,5,5,69,69,,100,0,,,,,
Nov-09,CLONCURRY,5,5,69,69,,100,0,,,,,
Dec-09,CLONCURRY,5,5,69,69,,100,0,,,,,
Jan-10,CLONCURRY,5,5,69,69,,100,0,,,,,
Feb-10,CLONCURRY,5,5,69,69,,100,0,,,,,
Mar-10,CLONCURRY,5,5,69,69,,100,0,,,,,
Apr-10,CLONCURRY,5,5,69,69,,100,0,,,,,
May-10,CLONCURRY,5,5,69,69,,100,0,,,,,
Jun-10,CLONCURRY,5,5,69,69,,100,0,,,,,
Jul-10,CLONCURRY,5,5,69,69,,100,0,,,,,
Aug-10,CLONCURRY,5,5,69,69,,100,0,,,,,
Sep-10,CLONCURRY,5,5,69,69,,100,0,,,,,
Oct-10,CLONCURRY,5,5,72,69,,95.83333333,0,,,,,
Nov-10,CLONCURRY,5,5,72,69,,95.83333333,0,,,,,
Dec-10,CLONCURRY,5,5,72,69,,95.83333333,0,,,,,
Jan-11,CLONCURRY,5,5,72,69,,95.83333333,0,,,,,
Feb-11,CLONCURRY,5,5,72,69,,95.83333333,0,,,,,
Mar-11,CLONCURRY,5,5,72,69,,95.83333333,0,,,,,
Apr-11,CLONCURRY,5,5,72,72,,100,0,,,,,
May-11,CLONCURRY,5,5,72,72,,100,0,,,,,
Jun-11,CLONCURRY,5,5,72,72,,100,0,,,,,
Jul-11,CLONCURRY,5,5,72,72,,100,0,,,,,
Aug-11,CLONCURRY,5,5,72,72,,100,0,,,,,
Sep-11,CLONCURRY,5,5,72,72,,100,0,,,,,
Oct-11,CLONCURRY,5,5,72,72,,100,0,,,,,
Nov-11,CLONCURRY,5,5,72,72,,100,0,,,,,
Dec-11,CLONCURRY,5,5,72,72,,100,0,,,,,
Jan-12,CLONCURRY,5,5,72,72,,100,0,,,,,
Feb-12,CLONCURRY,5,5,72,72,,100,0,,,,,
Mar-12,CLONCURRY,5,5,72,72,,100,0,,,,,
Apr-12,CLONCURRY,5,5,72,72,,100,0,,,,,
May-12,CLONCURRY,5,5,72,72,,100,0,,,,,
Jun-12,CLONCURRY,5,5,72,72,,100,0,,,,,
Jul-12,CLONCURRY,5,5,72,72,,100,0,,,,,
Aug-12,CLONCURRY,5,5,72,72,,100,0,,,,,
Sep-12,CLONCURRY,5,5,72,72,,100,0,,,,,
Oct-12,CLONCURRY,5,5,72,72,,100,0,,,,,
Nov-12,CLONCURRY,5,5,72,72,,100,0,,,,,
Dec-12,CLONCURRY,5,5,72,72,,100,0,,,,,
Jan-13,CLONCURRY,5,5,72,72,,100,0,,,,,
Feb-13,CLONCURRY,5,5,72,72,,100,0,,,,,
Mar-13,CLONCURRY,5,5,72,72,,100,0,,,,,
Apr-13,CLONCURRY,5,5,72,71,,98.61111111,0,,,,,
May-13,CLONCURRY,5,5,72,72,,100,0,,,,,
Jun-13,CLONCURRY,5,5,72,72,,100,0,,,,,
Jul-13,CLONCURRY,5,5,72,72,,100,0,,,,,
Aug-13,CLONCURRY,5,5,72,72,,100,0,,,,,
Sep-13,CLONCURRY,5,5,72,72,,100,0,,,,,
Oct-13,CLONCURRY,5,5,72,72,,100,0,,,,,
Nov-13,CLONCURRY,5,5,72,72,,100,0,,,,,
Dec-13,CLONCURRY,5,5,72,72,,100,0,,,,,
Jan-14,CLONCURRY,5,5,72,72,,100,0,,,,,
Feb-14,CLONCURRY,5,5,72,72,,100,0,,,,,
Mar-14,CLONCURRY,5,5,72,72,,100,0,,,,,
Apr-14,CLONCURRY,5,5,72,72,,100,0,,,,,
May-14,CLONCURRY,5,5,72,72,,100,0,,,,,
Jun-14,CLONCURRY,5,5,72,72,,100,0,,,,,
Jul-14,CLONCURRY,5,5,72,72,,100,0,,,,,
Aug-14,CLONCURRY,5,5,72,72,,100,0,,,,,
Sep-14,CLONCURRY,5,5,72,72,,100,0,,,,,
Oct-14,CLONCURRY,5,5,72,72,,100,0,,,,,
Nov-14,CLONCURRY,5,5,72,72,,100,0,,,,,
Dec-14,CLONCURRY,5,5,72,72,,100,0,,,,,
Jan-15,CLONCURRY,5,5,72,72,,100,0,,,,,
Feb-15,CLONCURRY,5,5,72,72,,100,0,,,,,
Mar-15,CLONCURRY,5,5,72,72,,100,0,,,,,
Apr-15,CLONCURRY,5,5,72,72,,100,0,,,,,
May-15,CLONCURRY,5,5,72,72,,100,0,,,,,
Jun-15,CLONCURRY,5,5,72,72,,100,0,,,,,
Jul-15,CLONCURRY,5,5,72,72,,100,0,,,,,
Aug-15,CLONCURRY,5,5,72,72,,100,0,,,,,
Sep-15,CLONCURRY,5,5,72,72,,100,0,,,,,
Oct-15,CLONCURRY,5,5,72,72,,100,0,,,,,
Nov-15,CLONCURRY,5,5,72,72,,100,0,,,,,
Dec-15,CLONCURRY,5,5,72,72,,100,0,,,,,
Jan-16,CLONCURRY,5,5,72,72,,100,0,,,,,
Feb-16,CLONCURRY,5,5,72,72,,100,0,,,,,
Mar-16,CLONCURRY,5,5,72,72,,100,0,,,,,
Apr-16,CLONCURRY,5,5,72,72,,100,0,,,,,
May-16,CLONCURRY,5,5,72,72,,100,0,,,,,
Jun-16,CLONCURRY,5,5,72,72,,100,0,,,,,
Jul-16,CLONCURRY,5,5,72,72,,100,0,,,,,
Aug-16,CLONCURRY,5,5,72,72,,100,0,,,,,
Sep-16,CLONCURRY,5,5,72,72,,100,0,,,,,
Oct-16,CLONCURRY,5,5,72,72,,100,0,,,,,
Nov-16,CLONCURRY,5,5,72,72,,100,0,,,,,
Dec-16,CLONCURRY,5,5,72,72,,100,0,,,,,
Jan-17,CLONCURRY,5,5,72,72,,100,0,,,,,
Feb-17,CLONCURRY,5,5,72,72,,100,0,,,,,
Mar-17,CLONCURRY,5,5,72,72,,100,0,,,,,
Apr-17,CLONCURRY,5,5,72,72,,100,0,,,,,
May-17,CLONCURRY,5,5,72,72,,100,0,,,,,
Jun-17,CLONCURRY,5,5,72,72,,100,0,,,,,
Jul-17,CLONCURRY,5,5,72,72,,100,0,,,,,
Aug-17,CLONCURRY,5,5,72,72,,100,0,,,,,
Sep-17,CLONCURRY,5,5,72,72,,100,0,,,,,
Oct-17,CLONCURRY,5,5,72,72,,100,0,,,,,
Nov-17,CLONCURRY,5,5,72,72,,100,0,,,,,
Dec-17,CLONCURRY,5,5,72,72,,100,0,,,,,
Jan-18,CLONCURRY,5,5,72,72,,100,0,,,,,
Feb-18,CLONCURRY,5,5,72,72,,100,0,,,,,
Mar-18,CLONCURRY,5,5,72,72,,100,0,,,,,
Apr-18,CLONCURRY,5,5,72,72,,100,0,,,,,
May-18,CLONCURRY,5,4,72,63,,87.5,0,,,,,
Jun-18,CLONCURRY,5,4,72,63,,87.5,0,,,,,
Jul-18,CLONCURRY,5,4,72,63,,87.5,0,,,,,
Aug-18,CLONCURRY,5,4,72,63,,87.5,0,,,,,
Sep-18,CLONCURRY,4,4,63,63,,100,0,,,,,
Oct-18,CLONCURRY,4,4,63,63,,100,0,,,,,
Jul-04,COOK,3,2,25,15,,60,0,,,,,
Aug-04,COOK,3,2,25,15,,60,0,,,,,
Sep-04,COOK,3,2,25,15,,60,0,,,,,
Oct-04,COOK,3,3,25,25,,100,0,,,,,
Nov-04,COOK,3,3,25,25,,100,0,,,,,
Dec-04,COOK,3,3,25,25,,100,0,,,,,
Jan-05,COOK,3,3,25,25,,100,0,,,,,
Feb-05,COOK,3,3,25,25,,100,0,,,,,
Mar-05,COOK,3,3,25,25,,100,0,,,,,
Apr-05,COOK,3,3,25,25,,100,0,,,,,
May-05,COOK,3,3,25,25,,100,0,,,,,
Jun-05,COOK,3,3,25,25,,100,0,,,,,
Jul-05,COOK,3,3,25,25,,100,0,,,,,
Aug-05,COOK,3,3,25,25,,100,0,,,,,
Sep-05,COOK,3,3,25,25,,100,0,,,,,
Oct-05,COOK,3,3,25,25,,100,0,,,,,
Nov-05,COOK,3,3,25,25,,100,0,,,,,
Dec-05,COOK,3,3,25,25,,100,0,,,,,
Jan-06,COOK,3,3,25,25,,100,0,,,,,
Feb-06,COOK,3,3,25,25,,100,0,,,,,
Mar-06,COOK,3,3,30,25,,83.33333333,0,,,,,
Apr-06,COOK,3,3,30,25,,83.33333333,0,,,,,
May-06,COOK,3,3,30,30,,100,0,,,,,
Jun-06,COOK,3,3,30,30,,100,0,,,,,
Jul-06,COOK,3,3,30,30,,100,0,,,,,
Aug-06,COOK,3,3,30,30,,100,0,,,,,
Sep-06,COOK,3,3,30,30,,100,0,,,,,
Oct-06,COOK,3,3,30,30,,100,0,,,,,
Nov-06,COOK,3,3,30,30,,100,0,,,,,
Dec-06,COOK,3,3,30,30,,100,0,,,,,
Jan-07,COOK,3,3,30,30,,100,0,,,,,
Feb-07,COOK,3,3,30,30,,100,0,,,,,
Mar-07,COOK,3,3,30,30,,100,0,,,,,
Apr-07,COOK,3,3,30,30,,100,0,,,,,
May-07,COOK,3,3,30,30,,100,0,,,,,
Jun-07,COOK,3,3,30,30,,100,0,,,,,
Jul-07,COOK,3,3,30,30,,100,0,,,,,
Aug-07,COOK,3,3,30,30,,100,0,,,,,
Sep-07,COOK,3,3,30,30,,100,0,,,,,
Oct-07,COOK,3,3,36,30,,83.33333333,0,,,,,
Nov-07,COOK,3,3,36,30,,83.33333333,0,,,,,
Dec-07,COOK,3,3,36,30,,83.33333333,0,,,,,
Jan-08,COOK,3,3,36,30,,83.33333333,0,,,,,
Feb-08,COOK,3,3,36,30,,83.33333333,0,,,,,
Mar-08,COOK,3,3,36,30,,83.33333333,0,,,,,
Apr-08,COOK,3,3,36,30,,83.33333333,0,,,,,
May-08,COOK,3,3,36,30,,83.33333333,0,,,,,
Jun-08,COOK,3,3,36,30,,83.33333333,0,,,,,
Jul-08,COOK,3,3,36,29,,80.55555556,0,,,,,
Aug-08,COOK,3,3,36,34,,94.44444444,0,,,,,
Sep-08,COOK,3,3,36,36,,100,0,,,,,
Oct-08,COOK,3,3,36,36,,100,0,,,,,
Nov-08,COOK,3,3,36,36,,100,0,,,,,
Dec-08,COOK,3,3,36,36,,100,0,,,,,
Jan-09,COOK,3,3,36,36,,100,0,,,,,
Feb-09,COOK,3,3,36,36,,100,0,,,,,
Mar-09,COOK,3,3,36,36,,100,0,,,,,
Apr-09,COOK,3,3,36,36,,100,0,,,,,
May-09,COOK,3,3,36,36,,100,0,,,,,
Jun-09,COOK,3,3,36,36,,100,0,,,,,
Jul-09,COOK,3,3,36,36,,100,0,,,,,
Aug-09,COOK,3,3,36,36,,100,0,,,,,
Sep-09,COOK,3,3,36,36,,100,0,,,,,
Oct-09,COOK,3,3,36,36,,100,0,,,,,
Nov-09,COOK,3,3,36,36,,100,0,,,,,
Dec-09,COOK,3,3,36,36,,100,0,,,,,
Jan-10,COOK,3,3,36,36,,100,0,,,,,
Feb-10,COOK,3,3,36,36,,100,0,,,,,
Mar-10,COOK,3,3,36,36,,100,0,,,,,
Apr-10,COOK,3,3,36,36,,100,0,,,,,
May-10,COOK,3,3,36,36,,100,0,,,,,
Jun-10,COOK,3,3,36,36,,100,0,,,,,
Jul-10,COOK,3,3,36,36,,100,0,,,,,
Aug-10,COOK,3,3,36,36,,100,0,,,,,
Sep-10,COOK,3,3,36,36,,100,0,,,,,
Oct-10,COOK,3,3,36,36,,100,0,,,,,
Nov-10,COOK,3,3,36,36,,100,0,,,,,
Dec-10,COOK,3,3,36,36,,100,0,,,,,
Jan-11,COOK,3,3,36,36,,100,0,,,,,
Feb-11,COOK,3,3,36,36,,100,0,,,,,
Mar-11,COOK,3,3,36,36,,100,0,,,,,
Apr-11,COOK,3,3,36,36,,100,0,,,,,
May-11,COOK,3,3,36,36,,100,0,,,,,
Jun-11,COOK,3,3,36,36,,100,0,,,,,
Jul-11,COOK,3,3,36,36,,100,0,,,,,
Aug-11,COOK,3,3,36,36,,100,0,,,,,
Sep-11,COOK,3,3,36,36,,100,0,,,,,
Oct-11,COOK,3,3,36,36,,100,0,,,,,
Nov-11,COOK,3,3,36,36,,100,0,,,,,
Dec-11,COOK,3,3,36,36,,100,0,,,,,
Jan-12,COOK,3,3,36,36,,100,0,,,,,
Feb-12,COOK,3,3,36,36,,100,0,,,,,
Mar-12,COOK,3,3,36,36,,100,0,,,,,
Apr-12,COOK,3,3,36,36,,100,0,,,,,
May-12,COOK,3,3,36,36,,100,0,,,,,
Jun-12,COOK,3,3,36,36,,100,0,,,,,
Jul-12,COOK,3,3,36,36,,100,0,,,,,
Aug-12,COOK,3,3,36,36,,100,0,,,,,
Sep-12,COOK,3,3,36,36,,100,0,,,,,
Oct-12,COOK,3,3,36,36,,100,0,,,,,
Nov-12,COOK,3,3,36,36,,100,0,,,,,
Dec-12,COOK,3,3,36,36,,100,0,,,,,
Jan-13,COOK,3,3,36,36,,100,0,,,,,
Feb-13,COOK,3,3,36,36,,100,0,,,,,
Mar-13,COOK,3,3,36,36,,100,0,,,,,
Apr-13,COOK,3,3,36,36,,100,0,,,,,
May-13,COOK,3,3,36,36,,100,0,,,,,
Jun-13,COOK,3,3,36,36,,100,0,,,,,
Jul-13,COOK,3,3,36,36,,100,0,,,,,
Aug-13,COOK,3,3,36,36,,100,0,,,,,
Sep-13,COOK,3,3,36,36,,100,0,,,,,
Oct-13,COOK,3,3,36,36,,100,0,,,,,
Nov-13,COOK,3,3,36,36,,100,0,,,,,
Dec-13,COOK,3,3,36,36,,100,0,,,,,
Jan-14,COOK,3,3,36,36,,100,0,,,,,
Feb-14,COOK,3,3,36,36,,100,0,,,,,
Mar-14,COOK,3,3,36,36,,100,0,,,,,
Apr-14,COOK,3,3,36,36,,100,0,,,,,
May-14,COOK,3,3,45,36,,80,0,,,,,
Jun-14,COOK,3,3,45,36,,80,0,,,,,
Jul-14,COOK,3,3,45,36,,80,0,,,,,
Aug-14,COOK,3,3,45,36,,80,0,,,,,
Sep-14,COOK,3,3,54,36,,66.66666667,0,,,,,
Oct-14,COOK,3,3,54,36,,66.66666667,0,,,,,
Nov-14,COOK,3,3,54,36,,66.66666667,0,,,,,
Dec-14,COOK,3,3,54,36,,66.66666667,0,,,,,
Jan-15,COOK,3,3,54,36,,66.66666667,0,,,,,
Feb-15,COOK,3,3,54,36,,66.66666667,0,,,,,
Mar-15,COOK,3,3,54,37,,68.51851852,0,,,,,
Apr-15,COOK,3,3,54,37,,68.51851852,0,,,,,
May-15,COOK,3,3,54,37,,68.51851852,0,,,,,
Jun-15,COOK,3,3,54,39,,72.22222222,0,,,,,
Jul-15,COOK,3,2,54,28,,51.85185185,0,,,,,
Aug-15,COOK,3,3,54,43,,79.62962963,0,,,,,
Sep-15,COOK,3,3,54,43,,79.62962963,0,,,,,
Oct-15,COOK,3,3,54,43,,79.62962963,0,,,,,
Nov-15,COOK,3,3,54,43,,79.62962963,0,,,,,
Dec-15,COOK,3,3,54,43,,79.62962963,0,,,,,
Jan-16,COOK,3,3,54,43,,79.62962963,0,,,,,
Feb-16,COOK,3,3,54,43,,79.62962963,0,,,,,
Mar-16,COOK,3,3,54,48,,88.88888889,0,,,,,
Apr-16,COOK,3,3,54,48,,88.88888889,0,,,,,
May-16,COOK,3,3,54,48,,88.88888889,0,,,,,
Jun-16,COOK,3,3,54,48,,88.88888889,0,,,,,
Jul-16,COOK,3,3,54,48,,88.88888889,0,,,,,
Aug-16,COOK,3,3,54,48,,88.88888889,0,,,,,
Sep-16,COOK,3,3,54,48,,88.88888889,0,,,,,
Oct-16,COOK,3,3,54,48,,88.88888889,0,,,,,
Nov-16,COOK,3,3,54,48,,88.88888889,0,,,,,
Dec-16,COOK,3,3,54,48,,88.88888889,0,,,,,
